Order ID,Customer Name,Sales,Quantity,Discount,Profit,Anomaly_IF,Anomaly_Score
CA-2016-114307,Maureen Fritzler,27.42,3,0.0,9.3228,1,0.22102095139857836
CA-2016-114307,Maureen Fritzler,5.4,3,0.0,2.592,1,0.2103863749498543
CA-2016-159891,Ben Ferrer,1270.99,1,0.0,635.495,-1,-0.0603098158858012
CA-2016-159891,Ben Ferrer,125.36,8,0.0,58.9192,1,0.10940688779499774
CA-2016-112578,Frank Olsen,14.03,1,0.0,4.0687,1,0.17081545688468652
CA-2016-112578,Frank Olsen,27.96,2,0.0,7.2696,1,0.21997921693724193
CA-2015-107083,Brenda Bowman,5.344,2,0.2,0.7348,1,0.2181083460813652
CA-2015-107083,Brenda Bowman,1.696,2,0.8,-2.544,1,0.06481834835878186
CA-2015-107083,Brenda Bowman,24.588,3,0.8,-67.617,1,0.05223151579214769
CA-2015-107083,Brenda Bowman,7.98,5,0.8,-13.167,1,0.0750910692497272
CA-2015-151722,Ivan Liston,288.0,4,0.2,57.6,1,0.16735451176775112
CA-2016-151148,Philisse Overcash,146.952,3,0.2,9.1845,1,0.21457472225457486
CA-2016-151148,Philisse Overcash,83.136,4,0.2,5.196,1,0.21335044895593896
CA-2017-115882,Dorothy Badders,942.784,4,0.2,94.2784,1,0.07976501732289876
CA-2017-115882,Dorothy Badders,74.352,3,0.2,23.235,1,0.21598147463149409
CA-2015-132276,Lindsay Castell,26.88,6,0.0,6.72,1,0.18395166416387904
CA-2015-132276,Lindsay Castell,10.896,2,0.2,3.8136,1,0.22216893173947222
CA-2016-163636,Mike Pelletier,3.536,2,0.2,0.3094,1,0.2153805467447925
CA-2016-102813,Erin Ashbrook,528.43,5,0.3,0.0,1,0.1260002072732695
CA-2016-102813,Erin Ashbrook,41.472,8,0.2,14.5152,1,0.14453444726304582
CA-2017-135377,Bart Pistole,287.976,3,0.2,7.1994,1,0.19620607916105753
CA-2015-165813,Bryan Mills,29.304,3,0.2,2.5641,1,0.2275301887946316
CA-2015-133585,Craig Molinari,55.328,2,0.2,6.2244,1,0.22088895397084307
CA-2015-133585,Craig Molinari,1227.9984,6,0.32,-36.1176,1,0.025045985093768874
CA-2016-116911,Justin Deggeller,20.416,4,0.2,6.6352,1,0.21944889268679424
CA-2016-116911,Justin Deggeller,1128.39,3,0.0,259.5297,1,0.04029624462295589
US-2017-129224,Ann Steele,4.608,2,0.2,1.6704,1,0.2153301175906791
CA-2017-145765,Candace McMahon,195.96,5,0.2,19.596,1,0.19701146871182362
CA-2017-145765,Candace McMahon,15.552,3,0.2,5.4432,1,0.22669029262151502
CA-2017-145765,Candace McMahon,271.968,4,0.2,54.3936,1,0.16918558771456088
CA-2017-126914,Joe Elijah,698.352,3,0.2,52.3764,1,0.13788699985828956
CA-2017-126914,Joe Elijah,77.728,2,0.2,-3.8864,1,0.21133910603281758
CA-2015-169572,Andy Gerbode,46.62,9,0.0,21.4452,1,0.11446858502130314
CA-2017-162075,Thomas Thornton,537.544,7,0.2,47.0351,1,0.11531689273717854
CA-2014-162992,Bart Pistole,14.62,2,0.0,6.8714,1,0.21901131575138028
CA-2014-162992,Bart Pistole,22.55,5,0.0,8.7945,1,0.2090497455906407
CA-2014-162992,Bart Pistole,583.8,5,0.2,72.975,1,0.1345341962708077
CA-2014-162992,Bart Pistole,211.168,4,0.2,15.8376,1,0.19584418098241307
CA-2016-106397,Max Jones,12.96,2,0.0,6.2208,1,0.220945433499265
CA-2016-106397,Max Jones,45.98,2,0.0,12.8744,1,0.22149379548646675
US-2016-150140,Valerie Mitchum,1294.75,5,0.0,336.635,1,0.023600853430948976
CA-2014-116666,Kean Thornton,1799.97,5,0.4,239.996,-1,-0.03586215116691083
CA-2017-148992,Chris Selesnick,10.688,2,0.2,3.7408,1,0.22237817518979203
CA-2016-140935,Aaron Bergman,221.98,2,0.0,62.1544,1,0.16762970653418702
CA-2016-140935,Aaron Bergman,341.96,2,0.0,54.7136,1,0.15720683216147824
CA-2014-157644,Aaron Hawkins,34.77,3,0.0,11.4741,1,0.21944565299154095
CA-2014-157644,Aaron Hawkins,18.9,3,0.0,8.694,1,0.2203138377984225
US-2017-100398,Denny Ordway,102.72,3,0.2,37.236,1,0.20183212251207638
CA-2016-113082,Matt Collister,40.48,2,0.0,14.5728,1,0.2199683251531327
US-2017-110646,Jamie Frazer,33.282,3,0.7,-27.735,1,0.08619225277581133
US-2017-110646,Jamie Frazer,118.65,5,0.4,19.775,1,0.12693698661781383
US-2017-110646,Jamie Frazer,14.76,5,0.2,4.9815,1,0.2114744652334007
CA-2017-120614,Suzanne McNair,37.52,4,0.0,18.0096,1,0.21273244803846209
US-2016-140172,Stephanie Phelps,207.144,3,0.1,48.3336,1,0.15195310549467944
US-2016-140172,Stephanie Phelps,13.9,5,0.0,3.753,1,0.1947999696599778
CA-2015-127754,Cyma Kinney,266.352,3,0.2,13.3176,1,0.19895738387611622
CA-2015-144274,Pierre Wener,307.98,2,0.0,89.3142,1,0.14462955779447445
CA-2015-144274,Pierre Wener,44.1,6,0.0,20.727,1,0.19171586557603626
CA-2015-144274,Pierre Wener,13.12,4,0.0,5.6416,1,0.2059688959115984
CA-2015-144274,Pierre Wener,16.56,2,0.0,7.7832,1,0.22068145499006742
CA-2015-144274,Pierre Wener,38.88,6,0.0,18.6624,1,0.19060284992673737
CA-2015-142930,Evan Bailliet,335.52,4,0.2,117.432,1,0.13877564638677437
CA-2017-100622,Dave Kipp,959.984,2,0.2,311.9948,1,0.013722906449662675
CA-2017-100622,Dave Kipp,4.086,2,0.7,-2.9964,1,0.09798803046756172
CA-2017-100622,Dave Kipp,55.984,2,0.2,4.1988,1,0.21945338215078108
CA-2017-100622,Dave Kipp,10.688,2,0.2,3.7408,1,0.22237817518979203
CA-2017-117156,Ted Butterfield,8.856,3,0.2,2.8782,1,0.22606359420846128
CA-2015-115399,Arthur Gainer,6.912,3,0.2,2.5056,1,0.22444314644883623
US-2014-157847,Sam Craven,26.72,5,0.2,9.352,1,0.21126779879568774
US-2014-157847,Sam Craven,33.488,7,0.2,10.465,1,0.17404729251089623
CA-2015-115168,Brenda Bowman,10.56,2,0.0,4.752,1,0.21855046611520668
CA-2014-109680,Victoria Pisteka,386.34,2,0.0,54.0876,1,0.149110485355281
CA-2016-167983,Rachel Payne,33.44,10,0.2,11.704,1,0.094412469489292
CA-2015-145324,Duane Huffman,39.96,2,0.0,14.3856,1,0.21961235699111242
CA-2015-153423,Shaun Weien,1217.568,2,0.2,456.588,-1,-0.022636906869107687
US-2017-132675,Karen Ferguson,15.51,1,0.0,3.8775,1,0.16949443850829005
US-2017-132675,Karen Ferguson,89.9,2,0.0,25.172,1,0.2030879891543061
US-2017-132675,Karen Ferguson,14.28,4,0.0,3.7128,1,0.2013443672562047
US-2017-132675,Karen Ferguson,12.72,3,0.0,4.9608,1,0.21737524453135493
US-2017-132675,Karen Ferguson,15.75,5,0.0,7.56,1,0.20322525301979139
CA-2014-153808,Frank Hawley,70.95,3,0.0,18.447,1,0.2174408487889769
CA-2014-153808,Frank Hawley,65.568,2,0.2,23.7684,1,0.20851518658852486
CA-2014-153808,Frank Hawley,299.97,3,0.0,131.9868,1,0.13698528825063633
US-2016-112396,Justin Ritter,89.97,3,0.0,39.5868,1,0.19986701999012396
US-2016-112396,Justin Ritter,31.86,2,0.0,11.151,1,0.21980175694938953
CA-2014-141173,Julie Creighton,67.15,5,0.0,16.7875,1,0.20690248636701436
CA-2017-156664,Beth Paige,7.236,3,0.7,-6.03,1,0.11362240212154606
CA-2017-156664,Beth Paige,4.824,3,0.2,1.7487,1,0.22118564347881647
CA-2017-156664,Beth Paige,91.36,5,0.2,29.692,1,0.19270814145536241
CA-2017-156664,Beth Paige,130.112,2,0.2,13.0112,1,0.20480254458693764
CA-2015-140718,Frank Atkinson,74.24,1,0.2,8.352,1,0.16378344739521633
CA-2015-140718,Frank Atkinson,159.84,10,0.2,45.954,1,0.07714471127234301
CA-2015-140718,Frank Atkinson,2.892,2,0.7,-2.3136,1,0.09838488731234629
CA-2015-140718,Frank Atkinson,9.392,2,0.2,3.2872,1,0.22237817518979203
CA-2014-119977,Duane Noonan,123.92,4,0.0,55.764,1,0.1724037116414987
US-2015-115343,Frank Olsen,55.6,5,0.2,6.255,1,0.21396772666019753
US-2015-115343,Frank Olsen,617.976,3,0.2,-7.7247,1,0.13714213727511243
CA-2017-163671,Dave Poirier,21.312,3,0.2,7.992,1,0.22391896482177015
CA-2017-135909,Jane Waco,209.94,6,0.0,39.8886,1,0.15942444177677384
CA-2017-135909,Jane Waco,31.984,2,0.2,-7.996,1,0.21733079248547216
CA-2017-135909,Jane Waco,5083.96,5,0.2,1906.485,-1,-0.15118552953902553
US-2017-114356,Tonja Turnell,35.96,1,0.2,3.596,1,0.1803339850387593
CA-2015-125934,Skye Norling,31.05,3,0.0,14.904,1,0.2195523288925621
CA-2015-125934,Skye Norling,8.92,4,0.0,3.9248,1,0.20079649932761162
CA-2015-125934,Skye Norling,209.6,4,0.0,96.416,1,0.15522268807428768
CA-2015-125934,Skye Norling,111.04,4,0.0,29.9808,1,0.1928218814971988
CA-2015-125934,Skye Norling,38.88,6,0.0,18.6624,1,0.19060284992673737
CA-2015-158148,John Murray,36.27,3,0.0,10.881,1,0.22137827105338587
CA-2014-120411,Sarah Brown,493.43,5,0.3,-70.49,1,0.10707667567501633
CA-2014-120411,Sarah Brown,11.12,2,0.2,3.475,1,0.22201117881599114
CA-2016-158260,Cindy Chapman,686.4,2,0.2,77.22,1,0.11408454670198137
CA-2017-101805,Sally Hughsby,15.92,5,0.2,5.373,1,0.2126645372897112
CA-2017-101805,Sally Hughsby,70.68,12,0.0,31.0992,1,0.042110619219509204
CA-2017-101805,Sally Hughsby,541.24,4,0.0,5.4124,1,0.13730082115564562
US-2014-105137,Richard Bierner,101.994,2,0.7,-71.3958,1,0.04591714773166544
US-2014-105137,Richard Bierner,18.264,2,0.7,-13.3936,1,0.08919064165202256
CA-2017-142489,Toby Carlisle,21.99,5,0.8,-32.985,1,0.05206334597489781
US-2016-141264,Carol Triggs,185.376,2,0.2,-34.758,1,0.18228014923680008
US-2016-141264,Carol Triggs,58.924,1,0.8,-153.2024,-1,-0.051669215201912255
CA-2017-126928,Gary Zandusky,480.0,4,0.0,225.6,1,0.09712596631781034
CA-2017-126928,Gary Zandusky,34.05,3,0.0,9.534,1,0.2193460804908825
US-2015-107944,Alice McCarthy,192.72,11,0.0,92.5056,1,0.04402981690777741
US-2015-107944,Alice McCarthy,239.97,3,0.0,86.3892,1,0.16077386247735204
CA-2016-135594,Adrian Hane,50.12,7,0.2,-0.6265,1,0.17749149754043603
US-2017-115252,Muhammed Yedwab,15.984,2,0.2,1.3986,1,0.2227714107973917
US-2017-115252,Muhammed Yedwab,14.352,3,0.2,4.485,1,0.2274803158428259
CA-2014-107398,Brendan Sweed,6.528,4,0.7,-4.5696,1,0.10256194255907974
CA-2014-107398,Brendan Sweed,2.862,3,0.7,-2.2896,1,0.11046496518628818
CA-2014-107398,Brendan Sweed,20.856,8,0.7,-16.6848,1,0.018587783210962883
CA-2014-169642,Barry Blumstein,276.28,2,0.0,0.0,1,0.1678059678674329
CA-2017-103968,Max Ludwig,629.64,9,0.0,107.0388,1,0.05873858787190711
CA-2016-147256,Frank Carlisle,449.97,3,0.0,220.4853,1,0.09194634679781555
CA-2016-147256,Frank Carlisle,1927.59,7,0.0,751.7601,-1,-0.08177888941256417
CA-2016-162159,Corey Roper,121.78,2,0.0,30.445,1,0.19151567732561653
CA-2015-111038,Lindsay Castell,2676.672,9,0.2,267.6672,-1,-0.07846032153181526
CA-2014-124723,Gary Zandusky,489.23,2,0.3,41.934,1,0.11734629397433449
CA-2016-167241,Bill Donatelli,312.03,3,0.0,43.6842,1,0.17495323784879518
CA-2016-167241,Bill Donatelli,17.94,3,0.0,3.0498,1,0.21798889771215058
CA-2016-167241,Bill Donatelli,165.6,3,0.2,10.35,1,0.21271970739901847
CA-2016-167241,Bill Donatelli,37.52,4,0.0,18.0096,1,0.21273244803846209
CA-2015-163237,Eudokia Martin,494.97,3,0.0,148.491,1,0.11663494079424658
CA-2015-163237,Eudokia Martin,25.06,2,0.0,11.7782,1,0.21911154905578462
CA-2016-150483,Beth Paige,32.064,3,0.6,-12.8256,1,0.10993213512707556
CA-2016-150483,Beth Paige,18.496,4,0.2,6.7048,1,0.21854577208869108
CA-2016-150483,Beth Paige,191.079,3,0.3,-38.2158,1,0.15426975011236355
CA-2016-150483,Beth Paige,10.368,2,0.2,3.6288,1,0.22237817518979203
US-2016-126431,Stephanie Ulpright,30.53,1,0.0,14.0438,1,0.16682440737162685
US-2016-126431,Stephanie Ulpright,30.84,3,0.0,6.168,1,0.2214504739798583
US-2016-126431,Stephanie Ulpright,75.06,9,0.0,33.777,1,0.10446035228073441
CA-2016-139934,Andy Yotov,66.976,7,0.2,6.6976,1,0.1772092120595532
CA-2015-109603,Elizabeth Moffitt,182.72,8,0.0,84.0512,1,0.103267020304734
CA-2017-160661,Sue Ann Reed,21.93,3,0.0,10.3071,1,0.22157645007296284
CA-2017-102610,Christina Anderson,95.976,3,0.2,15.5961,1,0.21476816035449076
CA-2017-102610,Christina Anderson,143.928,9,0.2,-32.3838,1,0.09243789960256954
CA-2017-102610,Christina Anderson,3.564,2,0.7,-2.97,1,0.09838488731234629
CA-2017-102610,Christina Anderson,4.928,2,0.2,1.7248,1,0.2153301175906791
US-2016-144057,Cynthia Voltz,856.656,6,0.2,107.082,1,0.08554731991956643
US-2016-144057,Cynthia Voltz,13.184,4,0.8,-20.4352,1,0.07045734924560798
US-2016-144057,Cynthia Voltz,48.784,4,0.8,-131.7168,-1,-0.01359973871032738
US-2016-144057,Cynthia Voltz,76.64,2,0.2,26.824,1,0.20529707995170976
US-2016-144057,Cynthia Voltz,18.528,6,0.8,-27.792,1,0.03327457149800839
CA-2014-160276,Anna Häberlin,177.68,2,0.0,46.1968,1,0.1821576970134261
CA-2014-132983,David Smith,159.98,2,0.0,57.5928,1,0.17364789104310974
CA-2016-145709,Anna Häberlin,52.68,3,0.2,19.755,1,0.2194097235250243
CA-2016-145709,Anna Häberlin,11.568,3,0.2,2.6028,1,0.2257003381126742
CA-2017-133928,Zuschuss Carroll,4.572,4,0.7,-3.81,1,0.10340345849143595
CA-2016-168032,David Flashing,1439.968,4,0.2,143.9968,1,0.02528241211905624
CA-2016-168032,David Flashing,1.728,3,0.8,-2.6784,1,0.07978292580264312
CA-2016-168032,David Flashing,626.1,3,0.5,-538.446,-1,-0.05882132063906087
CA-2015-143616,Saphhira Shifley,99.2,5,0.0,25.792,1,0.19388346082410074
US-2015-168704,Frank Preis,609.98,4,0.3,-113.282,1,0.07744795925266956
US-2015-168704,Frank Preis,211.372,2,0.3,-45.294,1,0.12747325128394071
US-2015-168704,Frank Preis,239.976,3,0.2,17.9982,1,0.20353340297323935
CA-2017-143252,Harold Engle,99.95,5,0.0,22.9885,1,0.19795071285895172
CA-2017-143252,Harold Engle,29.34,3,0.0,10.8558,1,0.22078741822542408
CA-2016-102134,Sibella Parks,16.74,2,0.0,4.3524,1,0.21812322763710001
CA-2017-130036,Ben Peterman,12.672,3,0.2,3.96,1,0.2268870739745778
CA-2017-130036,Ben Peterman,1119.888,14,0.2,209.979,-1,-0.0734429303471732
CA-2015-134117,Paul Gonzalez,204.85,5,0.0,53.261,1,0.17542614807473272
CA-2015-134117,Paul Gonzalez,135.984,2,0.2,16.998,1,0.20134325082434523
CA-2015-134117,Paul Gonzalez,16.4,5,0.0,7.052,1,0.20335395621898533
CA-2015-134117,Paul Gonzalez,92.96,2,0.2,31.374,1,0.19632663507338705
CA-2014-130918,Jeremy Pistek,7.632,3,0.2,-1.8126,1,0.2234317999368554
CA-2016-159023,Natalie Webber,4.158,7,0.7,-3.465,1,0.06439999427413579
CA-2016-159023,Natalie Webber,179.991,3,0.7,-251.9874,-1,-0.011834668773821333
CA-2017-111717,Scot Wooten,239.358,3,0.3,-47.8716,1,0.1449810506746957
CA-2014-154592,Erica Hernandez,164.88,3,0.0,80.7912,1,0.1663532317276608
CA-2014-128622,Scott Cohen,10.95,3,0.0,3.285,1,0.21483415115388116
CA-2017-148355,Nick Crebassa,19.44,3,0.0,9.3312,1,0.22008794528371978
CA-2017-148355,Nick Crebassa,12.3,5,0.0,6.15,1,0.19977066002697863
CA-2014-132913,Adam Shillingsburg,13.97,1,0.0,3.6322,1,0.16911698175670586
CA-2017-150910,Jack Lebron,934.956,6,0.4,-249.3216,-1,-0.024289260580878547
CA-2017-150910,Jack Lebron,46.864,2,0.2,7.6154,1,0.22046339191574732
CA-2017-150910,Jack Lebron,26.16,3,0.2,1.962,1,0.22739316636625867
CA-2017-150910,Jack Lebron,23.128,7,0.2,2.891,1,0.1753972615787146
CA-2017-150910,Jack Lebron,59.24,5,0.2,16.291,1,0.20920675945532707
CA-2014-156790,Vivek Gonzalez,155.456,4,0.2,-7.7728,1,0.19930422732150865
CA-2014-126480,Henry Goldwyn,8.56,2,0.0,3.852,1,0.21446209086833207
CA-2017-105620,Jennifer Halladay,21.0,3,0.2,5.775,1,0.22672385150130808
CA-2017-105620,Jennifer Halladay,120.0,2,0.5,-7.2,1,0.09215208913497558
CA-2017-150266,Rose O'Brian,299.96,5,0.2,37.495,1,0.17838807334015344
CA-2017-150266,Rose O'Brian,67.84,5,0.8,-179.776,-1,-0.02242951551256578
CA-2017-150266,Rose O'Brian,853.93,5,0.3,-24.398,1,0.09682386119096947
CA-2017-150266,Rose O'Brian,18.688,4,0.2,3.7376,1,0.2191473240881257
CA-2016-157280,Liz Willingham,273.96,2,0.0,71.2296,1,0.15360311592403264
CA-2016-157280,Liz Willingham,89.97,3,0.0,18.8937,1,0.21452818055894712
CA-2016-157280,Liz Willingham,756.8,5,0.0,75.68,1,0.11367833303522212
CA-2017-106691,Christopher Conant,1.248,2,0.8,-1.9344,1,0.06292255984605255
CA-2016-134180,Julie Prescott,72.0,1,0.2,14.4,1,0.16239541837000093
CA-2016-134180,Julie Prescott,470.155,7,0.3,-13.433,1,0.08060526787963351
CA-2014-166730,Dorothy Dickinson,39.128,1,0.2,-8.8038,1,0.16670625891187496
CA-2017-157469,Erin Smith,19.728,9,0.2,1.7262,1,0.11780082023786836
CA-2017-157469,Erin Smith,151.188,2,0.4,-25.198,1,0.11159386004568567
CA-2017-122308,Mark Van Huff,271.764,2,0.1,60.392,1,0.12465101763191982
US-2014-149034,Ruben Dartt,47.496,1,0.2,-1.1874,1,0.1732958342738426
CA-2017-159226,Rob Lucas,344.981,7,0.15,28.4102,1,0.10277836473153484
CA-2017-156622,Jennifer Patt,36.288,7,0.2,12.7008,1,0.17578099803548342
CA-2017-156622,Jennifer Patt,78.304,2,0.2,29.364,1,0.20095176372091256
CA-2017-156622,Jennifer Patt,127.785,1,0.3,-31.0335,1,0.10068500776157868
CA-2017-156622,Jennifer Patt,6.104,2,0.8,-9.156,1,0.06490029565494926
CA-2014-119529,Denise Monton,5.76,2,0.0,2.8224,1,0.2118386224285675
CA-2015-150413,Cari Schnelling,1.72,1,0.8,-2.838,1,0.03238447875204309
CA-2014-108182,Delfina Latchford,8.952,2,0.8,-14.7708,1,0.06228424304318858
CA-2016-110898,Lena Cacioppo,2.334,3,0.8,-6.3018,1,0.08391796947928942
CA-2016-110898,Lena Cacioppo,1.728,4,0.8,-2.7648,1,0.07359363975965305
CA-2016-110898,Lena Cacioppo,159.04,5,0.6,-194.824,1,0.00868524152772554
CA-2016-110898,Lena Cacioppo,145.98,2,0.5,-99.2664,1,0.05570257923550759
CA-2015-123092,Jack Garza,77.952,3,0.2,12.6672,1,0.21861048030925134
CA-2015-123092,Jack Garza,95.97,5,0.7,-73.577,1,0.050604018842218434
CA-2015-123092,Jack Garza,105.584,2,0.2,9.2386,1,0.21265187831503846
CA-2015-123092,Jack Garza,9.344,2,0.2,1.168,1,0.22121340688312147
US-2015-128587,Harry Marie,9.68,2,0.0,3.7752,1,0.21441824545625315
US-2015-128587,Harry Marie,4899.93,7,0.0,2302.9671,-1,-0.1746788597681982
US-2017-139577,Tanja Norvell,104.75,5,0.0,21.9975,1,0.198380410797879
CA-2017-159100,Victoria Pisteka,18.528,2,0.2,4.4004,1,0.22406007578098575
CA-2017-159100,Victoria Pisteka,1875.258,7,0.4,-968.8833,-1,-0.11039875929643694
CA-2014-109043,Christine Sundaresam,91.36,5,0.2,29.692,1,0.19270814145536241
CA-2014-109043,Christine Sundaresam,152.24,5,0.2,17.127,1,0.19986419494343277
US-2017-116491,Patrick Gardner,35.184,2,0.2,12.3144,1,0.2175220792100352
CA-2017-122763,Harry Greene,56.704,2,0.2,19.1376,1,0.2129387413396483
CA-2017-122763,Harry Greene,274.064,7,0.2,102.774,1,0.111344256314036
CA-2017-137785,Mick Hernandez,458.43,5,0.3,-124.431,1,0.08321678871417071
CA-2014-133389,Toby Braunhardt,8.226,3,0.7,-6.0324,1,0.11515531436453696
CA-2014-103807,Elizabeth Moffitt,5.95,1,0.0,0.833,1,0.16090626686168275
CA-2014-103807,Elizabeth Moffitt,15.24,3,0.0,7.1628,1,0.21874335918404986
CA-2015-102855,Jennifer Ferguson,239.94,6,0.0,26.3934,1,0.1585851674778227
CA-2015-102855,Jennifer Ferguson,23.84,8,0.0,6.4368,1,0.1343836537522889
CA-2017-107825,Nona Balk,92.52,6,0.0,24.9804,1,0.1803892879454324
CA-2017-107825,Nona Balk,37.76,1,0.0,10.5728,1,0.17197756804622477
CA-2017-107825,Nona Balk,7.38,2,0.0,3.4686,1,0.21343720185853088
CA-2017-107825,Nona Balk,5.82,2,0.0,2.7354,1,0.2118386224285675
CA-2017-106047,Cari Schnelling,3.816,1,0.2,1.1925,1,0.17473017154620119
CA-2017-127803,Neil Ducich,26.16,4,0.0,12.8184,1,0.2113380384995332
CA-2015-137071,Emily Ducich,100.8,2,0.2,21.42,1,0.20719358623892126
CA-2016-121447,Erin Ashbrook,135.8,7,0.0,66.542,1,0.12616846930655068
CA-2017-143084,Barry Pond,13.9,5,0.0,3.753,1,0.1947999696599778
CA-2017-143084,Barry Pond,19.4,5,0.0,9.312,1,0.2090497455906407
CA-2016-131639,Noel Staavos,13.488,2,0.2,4.3836,1,0.2230315568827514
CA-2016-131639,Noel Staavos,11.416,1,0.2,3.8529,1,0.18157899057999988
CA-2016-161361,Mark Van Huff,17.64,3,0.0,8.6436,1,0.21930471181714084
CA-2016-161361,Mark Van Huff,17.04,3,0.2,5.538,1,0.22682096502758303
CA-2014-100706,Laurel Elliston,99.98,2,0.0,7.9984,1,0.21034460206321043
CA-2014-100706,Laurel Elliston,29.46,6,0.0,9.7218,1,0.18874435738888157
CA-2015-129525,Victoria Pisteka,166.92,13,0.7,-116.844,-1,-0.11357728269280243
US-2016-141880,Tony Chapman,98.328,3,0.2,9.8328,1,0.22002575749793601
CA-2015-165799,Sheri Gordon,117.882,1,0.1,1.3098,1,0.1096254991065998
CA-2016-102127,Victoria Pisteka,20.97,3,0.0,9.0171,1,0.22008794528371978
CA-2016-102127,Victoria Pisteka,139.96,4,0.0,9.7972,1,0.19979716182269008
CA-2016-102127,Victoria Pisteka,37.74,3,0.0,12.8316,1,0.22148150255923366
US-2016-152415,Patrick O'Donnell,14.82,3,0.0,6.2244,1,0.21836888204703403
US-2016-152415,Patrick O'Donnell,191.82,3,0.0,61.3824,1,0.1814962520093073
CA-2014-138198,Jack Lebron,13.904,2,0.2,4.5188,1,0.22301839773329069
CA-2017-128041,Rick Wilson,314.6,4,0.0,103.818,1,0.15312707415746046
CA-2017-128041,Rick Wilson,283.56,4,0.0,45.3696,1,0.17114694854379214
CA-2017-105823,Rick Bensley,487.96,2,0.0,146.388,1,0.10172223195905156
CA-2014-152268,Sanjit Chand,1793.98,2,0.0,843.1706,-1,-0.09220747528929207
CA-2015-148873,Eric Murdock,2.992,4,0.8,-4.488,1,0.07706973843452214
CA-2015-148873,Eric Murdock,108.768,4,0.2,2.7192,1,0.21099405636368623
CA-2015-166492,Resi Pölking,25.92,4,0.0,12.4416,1,0.21163342274786867
CA-2015-166492,Resi Pölking,22.58,2,0.0,5.8708,1,0.22249257447578563
CA-2017-157420,Henia Zydlo,55.176,3,0.2,-12.4146,1,0.21732383069354755
CA-2016-117121,Adrian Barton,9892.74,13,0.0,4946.37,-1,-0.21266367030033262
CA-2014-138177,Neil Ducich,73.915,1,0.5,-45.8273,1,0.043246071559252974
CA-2014-114335,Xylona Preis,337.088,4,0.2,16.8544,1,0.18323292322180268
CA-2015-168760,Muhammed MacIntyre,61.44,3,0.0,16.5888,1,0.2179010106070537
CA-2016-168830,Marina Lichtenstein,479.97,3,0.0,163.1898,1,0.11247109146245665
CA-2017-137463,Kalyca Meade,5.984,2,0.2,2.244,1,0.21959105375405163
CA-2017-137463,Kalyca Meade,189.95,5,0.0,45.588,1,0.18302970621384113
CA-2017-137463,Kalyca Meade,149.95,5,0.0,31.4895,1,0.18750075672441474
CA-2017-137463,Kalyca Meade,29.95,5,0.0,8.6855,1,0.20791657610237463
CA-2017-137463,Kalyca Meade,44.4,3,0.0,22.2,1,0.2178050004968879
CA-2014-124513,Sara Luxemburg,66.03,3,0.0,17.1678,1,0.21698134415753495
CA-2015-165554,Anthony Jacobs,10.86,2,0.0,5.3214,1,0.21855046611520668
CA-2014-141838,Damala Kotsonis,3.36,2,0.0,0.84,1,0.20579907041844353
CA-2014-141838,Damala Kotsonis,27.936,4,0.2,9.4284,1,0.21567852345845862
CA-2014-141838,Damala Kotsonis,28.784,2,0.2,2.8784,1,0.22318822467043364
CA-2017-117009,Berenike Kampe,21.96,2,0.0,6.1488,1,0.2237186376737883
CA-2015-128993,Craig Carreira,21.98,2,0.0,8.5722,1,0.22049072116428725
CA-2015-160227,Emily Ducich,2621.322,11,0.1,553.3902,-1,-0.1410552055453217
CA-2015-149097,Stewart Visinsky,74.76,7,0.0,23.9232,1,0.16476062087586107
CA-2015-149097,Stewart Visinsky,364.776,3,0.2,27.3582,1,0.1814167974234867
CA-2016-132304,Anthony Rawles,1115.17,7,0.0,334.551,1,0.017416408351605184
CA-2015-136420,Chris Selesnick,89.696,4,0.2,33.636,1,0.20064727952792893
CA-2015-136420,Chris Selesnick,50.12,4,0.0,23.5564,1,0.20878682170568835
CA-2016-101623,Rick Reed,36.48,6,0.0,18.24,1,0.19023099762984774
US-2014-151015,Bradley Drucker,322.192,13,0.2,100.685,-1,-0.011033426767156906
US-2014-151015,Bradley Drucker,2.946,3,0.8,-4.8609,1,0.08280761921814017
US-2014-151015,Bradley Drucker,19.136,4,0.2,6.9368,1,0.21854577208869108
CA-2017-152968,Bryan Mills,23.08,2,0.0,6.924,1,0.2228914843904206
CA-2016-150077,Maribeth Schnelling,90.48,2,0.0,23.5248,1,0.204302590021333
CA-2016-106278,Becky Martin,215.976,3,0.2,-2.6997,1,0.2014731071316626
CA-2016-106278,Becky Martin,65.94,3,0.0,30.9918,1,0.20793368855649313
CA-2017-147550,Katrina Edelman,11.352,3,0.2,2.6961,1,0.2257003381126742
CA-2015-136105,Sam Zeldin,24.56,2,0.0,6.8768,1,0.22192724929711444
CA-2016-142524,Mick Brown,16.56,2,0.0,7.7832,1,0.22068145499006742
CA-2016-142524,Mick Brown,279.95,5,0.0,67.188,1,0.16317793974143469
CA-2014-136336,Dorothy Badders,828.84,6,0.0,0.0,1,0.09242093446458255
US-2015-136259,Christy Brittain,7.218,3,0.7,-5.5338,1,0.1133040489528469
US-2015-136259,Christy Brittain,27.2,4,0.2,2.04,1,0.21869743254897717
US-2014-124625,Stephanie Phelps,89.97,3,0.0,18.8937,1,0.21452818055894712
CA-2016-108105,Giulietta Weimer,318.08,4,0.0,34.9888,1,0.1692226798389544
